StudentId,CourseId,Section no,seat no
2993,20,2,25
2993,74,2,28
2993,78,1,35
2994,41,2,20
2994,39,2,29
2994,68,1,43
2994,30,1,33
2995,54,2,30
2995,59,1,32
2995,70,2,26
2995,105,2,28
2996,104,1,30
2996,140,2,28
2996,78,2,38
2997,9,1,40
2997,130,1,32
2997,30,1,34
2998,47,1,29
2998,146,2,38
2998,92,2,32
2999,76,1,35
2999,129,2,31
2999,116,1,27
3000,90,1,34
3000,29,1,30
3000,89,1,34
3000,108,1,35
3001,17,1,33
3001,90,2,30
3001,149,1,25
3002,141,2,40
3002,112,2,30
3002,43,1,28
3003,96,1,35
3003,106,1,25
3003,94,2,36
3004,77,2,40
3004,31,1,26
3004,42,1,31
3004,59,2,43
3005,125,2,34
3005,60,2,29
3005,127,2,30
3006,17,2,31
3006,93,1,33
3006,21,2,29
3007,101,1,36
3007,40,1,34
3007,134,1,45
3008,102,2,26
3008,124,2,30
3008,18,2,42
3009,147,1,31
3009,46,1,33
3009,60,2,30
3010,110,1,39
3010,128,1,33
3010,129,1,37
3011,139,2,31
3011,63,2,29
3011,136,1,27
3011,20,1,31
3012,99,1,27
3012,149,1,26
3012,124,2,31
3013,79,1,42
3013,41,2,21
3013,76,1,36
3014,28,1,31
3014,98,2,28
3014,146,2,39
3014,4,1,34
3015,104,2,29
3015,19,1,26
3015,95,2,41
3015,144,1,27
3016,148,2,31
3016,42,1,32
3016,114,1,38
3017,118,1,38
3017,142,2,39
3017,115,2,35
3018,130,1,33
3018,9,2,39
3018,63,2,30
3019,119,2,30
3019,8,1,31
3019,124,2,32
3020,113,1,27
3020,103,2,30
3020,49,1,28
3021,146,1,31
3021,67,2,33
3021,3,2,22
3022,74,2,29
3022,13,2,28
3022,39,1,42
3023,78,2,39
3023,66,1,27
3023,42,2,44
3023,39,2,30
3024,113,2,39
3024,52,2,34
3024,124,2,33
3025,85,1,27
3025,9,1,41
3025,52,2,35
3026,126,2,39
3026,42,2,45
3026,22,1,30
3027,106,1,26
3027,130,2,41
3027,139,1,32
3028,89,1,35
3028,108,2,28
3028,33,2,24
3029,92,2,33
3029,100,2,36
3029,6,1,31
3030,80,2,34
3030,62,2,25
3030,42,2,46
3031,61,1,33
3031,50,2,35
3031,109,1,34
3032,129,2,32
3032,147,2,40
3032,133,2,43
3033,98,1,30
3033,41,1,38
3033,149,1,27
3034,145,1,23
3034,83,2,35
3034,62,2,26
3035,48,2,29
3035,124,2,34
3035,88,2,32
3035,21,2,30
3036,48,1,35
3036,18,2,43
3036,80,2,35
3037,41,2,22
3037,86,1,24
3037,139,2,32
3038,26,1,32
3038,149,1,28
3038,18,2,44
3039,25,1,21
3039,104,2,30
3039,21,1,27
3040,72,2,25
3040,116,1,28
3040,41,2,23
3041,82,1,27
3041,21,2,31
3041,147,2,41
3042,35,1,31
3042,9,1,42
3042,16,2,35
3043,86,2,41
3043,32,1,26
3043,9,2,40
3044,149,2,30
3044,109,1,35
3044,141,1,38
3045,92,1,26
3045,32,1,27
3045,123,1,28
3046,26,1,33
3046,118,1,39
3046,130,2,42
3047,123,2,39
3047,144,1,28
3047,82,1,28
3048,21,2,32
3048,126,1,40
3048,4,2,48
3048,143,2,31
3049,37,2,36
3049,96,1,36
3049,50,1,29
3050,21,1,28
3050,6,1,32
3050,89,2,35
3051,118,2,21
3051,66,2,33
3051,57,1,32
3052,102,1,29
3052,99,1,28
3052,96,1,37
3052,74,2,30
3053,4,2,49
3053,43,1,29
3053,52,1,29
3054,32,1,28
3054,131,2,29
3054,148,1,39
3055,26,1,34
3055,138,1,29
3055,79,1,43
3056,98,2,29
3056,88,2,33
3056,100,1,32
3056,13,2,29
3057,75,2,29
3057,35,1,32
3057,79,1,44
3058,65,2,23
3058,136,2,33
3058,81,2,38
3058,17,2,32
3059,59,2,44
3059,17,1,34
3059,28,2,27
3060,21,2,33
3060,24,1,33
3060,106,1,27
3060,126,2,40
3061,101,2,40
3061,124,1,25
3061,43,1,30
3062,128,2,35
3062,146,1,32
3062,97,1,31
3063,139,2,33
3063,134,1,46
3063,115,2,36
3063,3,2,23
3064,13,1,32
3064,32,1,29
3064,11,2,31
3065,51,2,28
3065,29,2,33
3065,74,2,31
3066,36,1,34
3066,38,1,35
3066,117,1,40
3067,64,2,23
3067,134,2,33
3067,111,2,38
3068,112,2,31
3068,116,1,29
3068,4,2,50
3069,143,2,32
3069,108,1,36
3069,37,2,37
3070,24,1,34
3070,142,2,40
3070,8,2,36
3071,27,1,28
3071,12,2,27
3071,129,1,38
3072,81,2,39
3072,47,2,18
3072,31,1,27
3073,15,2,24
3073,57,1,33
3073,86,1,25
3074,134,1,47
3074,117,1,41
3074,26,2,39
3075,109,2,28
3075,86,2,42
3075,93,1,34
3075,108,1,37
3076,134,1,48
3076,113,1,28
3076,6,1,33
3077,28,2,28
3077,128,2,36
3077,129,1,39
3078,29,1,31
3078,37,1,31
3078,22,1,31
3079,147,1,32
3079,87,2,29
3079,125,1,32
3080,150,2,33
3080,137,1,35
3080,75,2,30
3081,33,2,25
3081,147,2,42
3081,60,2,31
3082,79,2,28
3082,110,1,40
3082,36,1,35
3082,3,2,24
3083,68,1,44
3083,147,2,43
3083,136,2,34
3083,24,2,26
3084,47,1,30
3084,59,1,33
3084,85,2,34
3085,20,2,26
3085,90,1,35
3085,95,2,42
3086,9,1,43
3086,114,2,24
3086,27,1,29
3087,3,2,25
3087,118,1,40
3087,112,2,32
3088,21,1,29
3088,147,2,44
3088,16,2,36
3089,72,2,26
3089,110,2,30
3089,92,2,34
3090,92,1,27
3090,138,2,30
3090,121,2,27
3091,35,1,33
3091,59,1,34
3091,46,1,34
3091,49,1,29
3092,28,1,32
3092,9,2,41
3092,90,2,31
3093,98,2,30
3093,32,1,30
3093,100,1,33
3094,19,2,30
3094,123,2,40
3094,138,1,30
3095,21,2,34
3095,136,2,35
3095,24,1,35
3096,129,1,40
3096,82,2,29
3096,55,1,40
3096,148,2,32
3097,94,1,23
3097,35,2,26
3097,149,2,31
3098,47,1,31
3098,61,1,34
3098,3,2,26
3098,75,2,31
3099,92,1,28
3099,95,1,29
3099,53,1,28
3100,52,1,30
3100,28,1,33
3100,3,2,27
3101,87,2,30
3101,48,1,36
3101,118,2,22
3102,35,1,34
3102,28,2,29
3102,37,2,38
3102,78,2,40
3103,43,2,30
3103,140,2,29
3103,68,1,45
3104,141,1,39
3104,74,1,36
3104,131,1,36
3104,10,2,20
3105,68,1,46
3105,70,2,27
3105,120,1,32
3105,42,1,33
3106,145,1,24
3106,131,1,37
3106,124,2,35
3107,5,2,32
3107,48,1,37
3107,85,1,28
3108,113,2,40
3108,88,2,34
3108,17,2,33
3108,9,1,44
3109,102,1,30
3109,148,2,33
3109,96,1,38
3110,18,1,28
3110,41,2,24
3110,121,2,28
3110,65,2,24
3111,46,1,35
3111,141,1,40
3111,21,1,30
3112,93,1,35
3112,51,1,34
3112,144,2,33
3113,35,1,35
3113,9,2,42
3113,75,1,47
3114,64,2,24
3114,99,1,29
3114,85,2,35
3114,50,2,36
3115,28,2,30
3115,27,1,30
3115,34,2,37
3116,60,1,30
3116,67,2,34
3116,119,2,31
3117,79,1,45
3117,82,1,29
3117,48,1,38
3118,83,2,36
3118,86,2,43
3118,77,2,41
3119,102,2,27
3119,101,2,41
3119,45,2,29
3120,8,2,37
3120,62,2,27
3120,6,1,34
3121,113,2,41
3121,29,1,32
3121,10,2,21
3122,19,1,27
3122,25,1,22
3122,31,1,28
3123,35,2,27
3123,26,1,35
3123,17,2,34
3124,95,2,43
3124,149,2,32
3124,5,2,33
3125,85,1,29
3125,123,1,29
3125,100,2,37
3126,19,1,28
3126,138,2,31
3126,129,2,33
3126,30,1,35
3127,120,1,33
3127,50,1,30
3127,85,1,30
3128,110,2,31
3128,31,1,29
3128,97,1,32
3129,42,2,47
3129,4,1,35
3129,11,2,32
3129,139,2,34
3130,93,1,36
3130,150,2,34
3130,53,1,29
3131,49,1,30
3131,132,1,34
3131,32,1,31
3131,8,1,32
3132,127,2,31
3132,11,2,33
3132,149,1,29
3133,4,2,51
3133,82,2,30
3133,26,2,40
3133,5,2,34
3134,106,1,28
3134,82,1,30
3134,115,2,37
3135,18,1,29
3135,48,2,30
3135,17,1,35
3136,84,1,36
3136,106,1,29
3136,115,2,38
3137,112,2,33
3137,131,1,38
3137,128,2,37
3138,21,2,35
3138,99,1,30
3138,46,2,49
3139,76,2,31
3139,20,2,27
3139,34,2,38
3139,28,2,31
3140,95,1,30
3140,5,2,35
3140,105,2,29
3141,143,2,33
3141,141,1,41
3141,110,2,32
3142,108,1,38
3142,87,1,31
3142,84,1,37
3143,75,2,32
3143,54,2,31
3143,35,1,36
3144,88,1,26
3144,149,2,33
3144,38,1,36
3145,3,1,32
3145,75,1,48
3145,79,1,46
3146,146,2,40
3146,125,2,35
3146,92,2,35
3146,134,2,34
3147,113,2,42
3147,96,1,39
3147,7,1,28
3147,8,1,33
3148,118,2,23
3148,120,1,34
3148,68,1,47
3149,29,1,33
3149,110,2,33
3149,134,2,35
3150,62,2,28
3150,40,1,35
3150,87,1,32
3151,111,2,39
3151,147,1,33
3151,136,1,28
3152,110,2,34
3152,54,1,33
3152,25,1,23
3152,119,2,32
3153,136,1,29
3153,141,1,42
3153,65,2,25
3154,145,1,25
3154,67,2,35
3154,65,1,26
3155,146,1,33
3155,22,1,32
3155,78,1,36
3156,13,2,30
3156,150,2,35
3156,87,1,33
3157,59,2,45
3157,92,1,29
3157,66,2,34
3158,144,2,34
3158,13,2,31
3158,34,2,39
3159,144,1,29
3159,6,1,35
3159,34,2,40
3160,136,2,36
3160,27,1,31
3160,54,2,32
3161,63,2,31
3161,37,1,32
3161,12,2,28
3162,35,2,28
3162,9,1,45
3162,98,2,31
3162,41,2,25
3163,20,1,32
3163,148,1,40
3163,10,2,22
3163,19,1,29
3164,1,2,39
3164,139,1,33
3164,37,1,33
3165,9,2,43
3165,83,1,25
3165,114,2,25
3166,149,2,34
3166,14,2,28
3166,102,1,31
3167,149,2,35
3167,87,1,34
3167,34,2,41
3168,17,2,35
3168,25,1,24
3168,127,2,32
3169,34,2,42
3169,116,1,30
3169,33,2,26
3169,97,1,33
3170,27,2,22
3170,114,2,26
3170,37,1,34
3171,104,2,31
3171,118,2,24
3171,136,1,30
3172,116,1,31
3172,82,1,31
3172,4,2,52
3173,28,1,34
3173,27,1,32
3173,94,1,24
3174,139,2,35
3174,113,2,43
3174,124,2,36
3175,9,1,46
3175,138,2,32
3175,77,2,42
3176,121,1,45
3176,12,2,29
3176,130,1,34
3177,88,1,27
3177,29,1,34
3177,4,1,36
3178,106,1,30
3178,15,2,25
3178,57,1,34
3179,138,2,33
3179,17,1,36
3179,14,2,29
3180,32,2,29
3180,136,2,37
3180,43,2,31
3181,8,1,34
3181,47,1,32
3181,86,2,44
3181,25,1,25
3182,99,1,31
3182,43,1,31
3182,36,2,36
3182,4,1,37
3183,60,2,32
3183,75,2,33
3183,142,2,41
3184,92,2,36
3184,82,1,32
3184,99,2,45
3185,61,1,35
3185,134,1,49
3185,105,2,30
3185,51,1,35
3186,110,2,35
3186,103,2,31
3186,14,2,30
3187,130,2,43
3187,96,1,40
3187,13,1,33
3188,18,1,30
3188,78,1,37
3188,39,1,43
3189,9,1,47
3189,108,2,29
3189,130,1,35
3190,119,2,33
3190,21,2,36
3190,138,2,34
3191,43,1,32
3191,24,2,27
3191,90,2,32
3192,8,1,35
3192,114,1,39
3192,79,2,29
3193,43,2,32
3193,88,2,35
3193,40,1,36
3194,35,2,29
3194,138,1,31
3194,10,2,23
3195,140,2,30
3195,86,2,45
3195,131,1,39
3196,42,1,34
3196,60,1,31
3196,137,1,36
3197,123,2,41
3197,77,2,43
3197,124,2,37
3198,41,2,26
3198,105,2,31
3198,2,2,39
3199,83,1,26
3199,43,2,33
3199,102,2,28
3199,4,1,38
3200,49,1,31
3200,98,1,31
3200,128,1,34
3201,47,1,33
3201,128,1,35
3201,142,2,42
3202,27,2,23
3202,110,2,36
3202,119,2,34
3202,101,2,42
3203,96,1,41
3203,134,1,50
3203,27,1,33
3203,86,2,46
3204,34,2,43
3204,95,2,44
3204,35,1,37
3205,9,1,48
3205,88,1,28
3205,77,1,34
3206,27,2,24
3206,65,2,26
3206,116,1,32
3207,70,1,31
3207,149,2,36
3207,121,2,29
3208,39,1,44
3208,132,1,35
3208,147,1,34
3209,76,2,32
3209,36,2,37
3209,149,1,30
3210,148,2,34
3210,102,1,32
3210,147,1,35
3210,131,2,30
3211,142,2,43
3211,37,1,35
3211,26,1,36
3212,53,1,30
3212,139,1,34
3212,20,1,33
3212,149,2,37
3213,110,2,37
3213,138,2,35
3213,90,2,33
3214,76,2,33
3214,4,1,39
3214,78,2,41
3214,149,2,38
3215,102,1,33
3215,29,2,34
3215,52,2,36
3216,35,1,38
3216,27,1,34
3216,75,1,49
3217,131,1,40
3217,62,1,32
3217,36,2,38
3217,1,2,40
3218,123,1,30
3218,131,1,41
3218,79,1,47
3219,63,2,32
3219,85,1,31
3219,123,2,42
3220,130,2,44
3220,85,2,36
3220,80,1,37
3221,113,2,44
3221,24,2,28
3221,134,1,51
3222,76,2,34
3222,90,2,34
3222,118,2,25
3222,125,2,36
3223,31,1,30
3223,41,2,27
3223,7,1,29
3224,137,1,37
3224,123,1,31
3224,103,2,32
3225,82,2,31
3225,124,2,38
3225,13,1,34
3226,114,1,40
3226,60,1,32
3226,11,2,34
3226,68,1,48
3227,123,1,32
3227,144,2,35
3227,63,2,33
3227,60,1,33
3228,99,2,46
3228,148,2,35
3228,41,2,28
3229,4,2,53
3229,12,2,30
3229,72,2,27
3230,147,2,45
3230,54,1,34
3230,149,2,39
3231,65,1,27
3231,46,1,36
3231,99,1,32
3232,76,2,35
3232,134,1,52
3232,2,2,40
3232,52,2,37
3233,146,1,34
3233,116,1,33
3233,37,1,36
3234,19,2,31
3234,121,1,46
3234,101,1,37
3235,99,2,47
3235,55,1,41
3235,113,2,45
3236,72,2,28
3236,99,2,48
3236,14,2,31
3237,53,1,31
3237,66,2,35
3237,29,2,35
3238,8,1,36
3238,112,2,34
3238,146,2,41
3239,87,1,35
3239,8,1,37
3239,123,1,33
3239,94,1,25
3240,121,2,30
3240,67,2,36
3240,61,1,36
3241,90,2,35
3241,18,2,45
3241,136,2,38
3241,103,2,33
3242,132,1,36
3242,128,2,38
3242,131,2,31
3243,147,2,46
3243,121,1,47
3243,5,2,36
3244,33,2,27
3244,92,2,37
3244,57,1,35
3244,3,2,28
3245,35,1,39
3245,103,2,34
3245,116,1,34
3246,131,1,42
3246,33,2,28
3246,75,2,34
3247,86,1,26
3247,113,2,46
3247,80,1,38
3248,103,2,35
3248,99,1,33
3248,11,2,35
3248,43,2,34
3249,147,1,36
3249,106,1,31
3249,80,1,39
3250,99,2,49
3250,141,1,43
3250,77,2,44
3251,62,2,29
3251,4,2,54
3251,41,2,29
3252,39,1,45
3252,79,1,48
3252,33,2,29
3252,86,1,27
3253,19,1,30
3253,86,1,28
3253,41,2,30
3254,116,1,35
3254,131,2,32
3254,104,2,32
3255,83,1,27
3255,123,2,43
3255,59,1,35
3256,143,2,34
3256,131,2,33
3256,111,2,40
3257,144,2,36
3257,60,2,33
3257,123,1,34
3258,74,2,32
3258,66,1,28
3258,121,1,48
3259,11,2,36
3259,106,1,32
3259,99,1,34
3260,22,1,33
3260,99,2,50
3260,104,2,33
3261,43,1,33
3261,11,2,37
3261,28,2,32
3262,7,1,30
3262,62,2,30
3262,93,1,37
3263,65,2,27
3263,102,2,29
3263,32,1,32
3264,125,2,37
3264,39,1,46
3264,40,1,37
3264,145,1,26
3265,95,2,45
3265,116,1,36
3265,46,2,50
3266,75,1,50
3266,138,2,36
3266,46,1,37
3267,42,2,48
3267,137,1,38
3267,92,2,38
3268,27,2,25
3268,63,2,34
3268,42,2,49
3269,77,1,35
3269,37,1,37
3269,92,2,39
3270,67,2,37
3270,113,2,47
3270,147,1,37
3271,9,2,44
3271,143,2,35
3271,147,2,47
3272,27,2,26
3272,65,1,28
3272,46,1,38
3273,9,2,45
3273,130,2,45
3273,82,2,32
3274,66,2,36
3274,13,1,35
3274,55,1,42
3275,28,2,33
3275,15,2,26
3275,70,2,28
3276,113,2,48
3276,90,2,36
3276,84,1,38
3277,80,1,40
3277,27,1,35
3277,3,2,29
3277,70,2,29
3278,146,2,42
3278,22,1,34
3278,7,1,31
3279,28,1,35
3279,27,2,27
3279,72,2,29
3280,8,1,38
3280,72,2,30
3280,134,1,53
3281,125,1,33
3281,14,2,32
3281,43,1,34
3281,118,2,26
3282,138,2,37
3282,97,1,34
3282,42,2,50
3283,77,2,45
3283,137,1,39
3283,35,1,40
3284,66,2,37
3284,18,1,31
3284,45,2,30
3285,15,2,27
3285,28,1,36
3285,104,2,34
3286,83,1,28
3286,74,2,33
3286,81,2,40
3286,86,2,47
3287,141,1,44
3287,46,1,39
3287,85,1,32
3288,144,1,30
3288,46,2,51
3288,14,2,33
3289,114,2,27
3289,2,2,41
3289,43,2,35
3290,50,1,31
3290,94,1,26
3290,109,2,29
3291,136,1,31
3291,41,2,31
3291,130,1,36
3292,134,1,54
3292,27,1,36
3292,92,2,40
3293,2,2,42
3293,124,1,26
3293,64,2,25
3293,9,2,46
3294,113,2,49
3294,96,1,42
3294,63,2,35
3295,138,1,32
3295,139,1,35
3295,144,1,31
3296,129,2,34
3296,137,1,40
3296,1,2,41
3297,102,2,30
3297,82,2,33
3297,43,1,35
3298,53,1,32
3298,147,1,38
3298,12,2,31
3298,3,1,33
3299,125,2,38
3299,98,1,32
3299,147,1,39
3300,8,1,39
3300,31,1,31
3300,148,2,36
3301,65,1,29
3301,100,1,34
3301,19,2,32
3302,5,2,37
3302,70,1,32
3302,10,2,24
3303,147,2,48
3303,66,1,29
3303,99,2,51
3303,125,1,34
3304,86,1,29
3304,111,2,41
3304,100,1,35
3305,18,2,46
3305,65,1,30
3305,109,2,30
3306,61,1,37
3306,33,2,30
3306,5,2,38
3307,132,1,37
3307,47,2,19
3307,111,2,42
3308,60,1,34
3308,109,2,31
3308,72,2,31
3309,101,2,43
3309,37,1,38
3309,147,1,40
3310,47,2,20
3310,21,1,31
3310,64,2,26
3311,12,2,32
3311,147,1,41
3311,103,2,36
3311,36,2,39
3312,17,1,37
3312,42,1,35
3312,4,2,55
3313,130,1,37
3313,95,2,46
3313,7,1,32
3314,144,1,32
3314,14,2,34
3314,121,2,31
3314,86,2,48
3315,13,2,32
3315,70,2,30
3315,47,1,34
3316,85,2,37
3316,95,2,47
3316,35,2,30
3317,110,2,38
3317,103,2,37
3317,94,1,27
3317,77,1,36
3318,49,1,32
3318,117,1,42
3318,131,1,43
3319,34,2,44
3319,5,2,39
3319,87,1,36
3320,11,2,38
3320,77,2,46
3320,66,2,38
3321,109,2,32
3321,100,2,38
3321,124,2,39
3322,86,1,30
3322,66,1,30
3322,37,1,39
3323,99,2,52
3323,46,2,52
3323,101,2,44
3324,97,1,35
3324,4,1,40
3324,7,1,33
3325,78,1,38
3325,139,1,36
3325,81,2,41
3326,93,1,38
3326,70,1,33
3326,20,1,34
3327,13,2,33
3327,14,2,35
3327,66,1,31
3328,119,2,35
3328,42,2,51
3328,101,2,45
3329,21,1,32
3329,4,1,41
3329,66,1,32
3330,34,2,45
3330,2,2,43
3330,46,2,53
3331,59,2,46
3331,121,2,32
3331,83,1,29
3331,67,2,38
3332,95,1,31
3332,22,1,35
3332,19,1,31
3332,148,2,37
3333,124,1,27
3333,101,2,46
3333,129,2,35
3334,55,1,43
3334,99,2,53
3334,105,2,32
3334,3,2,30
3335,60,2,34
3335,136,2,39
3335,138,2,38
3336,82,1,33
3336,37,1,40
3336,19,2,33
3337,86,2,49
3337,70,1,34
3337,39,1,47
3338,144,1,33
3338,118,2,27
3338,12,2,33
3339,140,2,31
3339,76,2,36
3339,4,1,42
3340,20,2,28
3340,9,1,49
3340,13,2,34
3341,22,1,36
3341,59,1,36
3341,65,2,28
3341,13,2,35
3342,118,2,28
3342,125,1,35
3342,148,1,41
3343,39,1,48
3343,118,2,29
3343,7,1,34
3343,29,1,35
3344,33,2,31
3344,130,2,46
3344,115,2,39
3345,82,1,34
3345,65,2,29
3345,132,1,38
3346,136,1,32
3346,35,2,31
3346,62,2,31
3347,136,1,33
3347,53,1,33
3347,101,2,47
3348,67,2,39
3348,17,1,38
3348,134,1,55
3349,1,2,42
3349,117,1,43
3349,93,1,39
3350,115,2,40
3350,99,2,54
3350,24,2,29
3350,65,2,30
3351,75,1,51
3351,149,2,40
3351,83,1,30
3351,20,2,29
3352,96,1,43
3352,81,2,42
3352,4,2,56
3353,84,1,39
3353,36,2,40
3353,52,2,38
3354,143,2,36
3354,123,1,35
3354,46,2,54
3354,138,2,39
3355,138,2,40
3355,19,1,32
3355,13,2,36
3356,41,2,32
3356,25,1,26
3356,40,1,38
3356,17,1,39
3357,62,2,32
3357,119,2,36
3357,146,2,43
3357,100,2,39
3358,79,1,49
3358,100,1,36
3358,92,1,30
3359,22,1,37
3359,129,2,36
3359,94,1,28
3359,63,2,36
3360,10,2,25
3360,40,1,39
3360,75,2,35
3361,131,1,44
3361,18,1,32
3361,77,1,37
3362,125,1,36
3362,8,2,38
3362,113,2,50
3362,17,1,40
3363,66,2,39
3363,125,1,37
3363,82,1,35
3364,13,1,36
3364,109,2,33
3364,17,1,41
3365,4,2,57
3365,93,1,40
3365,104,2,35
3366,24,2,30
3366,27,2,28
3366,94,2,37
3367,72,2,32
3367,92,2,41
3367,46,2,55
3368,99,2,55
3368,104,2,36
3368,20,1,35
3368,19,1,33
3369,11,2,39
3369,130,1,38
3369,100,2,40
3370,13,1,37
3370,25,1,27
3370,94,2,38
3370,131,2,34
3371,3,1,34
3371,76,2,37
3371,147,1,42
3372,131,1,45
3372,103,2,38
3372,17,2,36
3373,148,1,42
3373,31,1,32
3373,131,2,35
3374,86,2,50
3374,114,2,28
3374,129,2,37
3375,53,1,34
3375,65,1,31
3375,33,2,32
3376,18,1,33
3376,139,1,37
3376,88,1,29
3377,101,2,48
3377,19,2,34
3377,75,2,36
3378,129,2,38
3378,8,2,39
3378,19,2,35
3378,24,2,31
3379,109,2,34
3379,138,1,33
3379,32,2,30
3380,149,1,31
3380,85,1,33
3380,98,1,33
3380,62,2,33
3381,92,2,42
3381,95,2,48
3381,79,1,50
3381,88,1,30
3382,36,1,36
3382,78,1,39
3382,114,2,29
3383,134,1,56
3383,42,2,52
3383,99,1,35
3384,109,2,35
3384,118,1,41
3384,3,1,35
3385,70,1,35
3385,50,1,32
3385,131,2,36
3386,40,1,40
3386,124,2,40
3386,65,2,31
3387,94,2,39
3387,13,2,37
3387,60,1,35
3387,137,1,41
3388,123,2,44
3388,8,2,40
3388,79,1,51
3389,137,1,42
3389,55,1,44
3389,18,1,34
3389,42,2,53
3390,18,2,47
3390,47,1,35
3390,13,2,38
3391,140,2,32
3391,42,2,54
3391,18,1,35
3392,61,1,38
3392,72,2,33
3392,118,2,30
3393,61,1,39
3393,104,2,37
3393,75,1,52
3394,75,1,53
3394,83,1,31
3394,62,2,34
3394,88,1,31
3395,118,1,42
3395,52,2,39
3395,98,1,34
3396,17,2,37
3396,101,1,38
3396,49,1,33
3397,139,1,38
3397,10,2,26
3397,98,1,35
3398,42,2,55
3398,18,1,36
3398,100,2,41
3399,95,2,49
3399,101,1,39
3399,19,1,34
3400,19,1,35
3400,78,1,40
3400,33,2,33
3400,121,1,49
3401,97,1,36
3401,121,2,33
3401,78,1,41
3401,117,1,44
3402,136,1,34
3402,121,2,34
3402,27,1,37
3402,95,2,50
3403,88,1,32
3403,86,1,31
3403,77,2,47
3403,47,1,36
3404,136,1,35
3404,3,1,36
3404,4,2,58
3405,121,2,35
3405,109,2,36
3405,59,2,47
3406,119,2,37
3406,131,1,46
3406,60,1,36
3407,144,2,37
3407,5,2,40
3407,121,1,50
3408,148,1,43
3408,117,1,45
3408,96,1,44
3408,95,1,32
3409,140,2,33
3409,147,1,43
3409,81,2,43
3409,46,2,56
3410,13,2,39
3410,74,1,37
3410,99,1,36
3410,66,2,40
3411,137,1,43
3411,20,1,36
3411,42,2,56
3412,12,2,34
3412,86,2,51
3412,97,1,37
3413,114,2,30
3413,17,1,42
3413,100,2,42
3414,85,2,38
3414,121,2,36
3414,105,2,33
3415,28,2,34
3415,100,1,37
3415,24,2,32
3416,131,2,37
3416,96,1,45
3416,140,2,34
3417,63,2,37
3417,147,1,44
3417,100,2,43
3418,67,2,40
3418,83,1,32
3418,129,2,39
3419,95,2,51
3419,108,2,30
3419,4,1,43
3420,136,2,40
3420,118,2,31
3420,92,1,31
3420,28,2,35
3421,129,2,40
3421,76,2,38
3421,106,1,33
3422,27,1,38
3422,94,1,29
3422,18,2,48
3423,95,2,52
3423,96,1,46
3423,120,1,35
3424,124,2,41
3424,9,1,50
3424,60,2,35
3425,14,2,36
3425,140,2,35
3425,70,2,31
3426,41,2,33
3426,24,2,33
3426,54,2,33
3427,108,1,39
3427,54,2,34
3427,15,2,28
3428,11,2,40
3428,74,2,34
3428,36,1,37
3429,43,1,36
3429,75,2,37
3429,32,2,31
3430,86,1,32
3430,139,1,39
3430,70,1,36
3431,65,2,32
3431,84,1,40
3431,1,2,43
3432,53,1,35
3432,146,1,35
3432,66,1,33
3432,79,1,52
3433,60,1,37
3433,136,2,41
3433,62,1,33
3434,130,2,47
3434,46,1,40
3434,118,2,32
3435,77,2,48
3435,59,2,48
3435,60,1,38
3435,112,2,35
3436,72,2,34
3436,20,1,37
3436,79,1,53
3437,28,2,36
3437,108,1,40
3437,19,2,36
3437,18,2,49
3438,136,2,42
3438,96,1,47
3438,121,1,51
3439,125,2,39
3439,120,1,36
3439,64,2,27
3440,59,2,49
3440,31,1,33
3440,145,1,27
3441,47,2,21
3441,101,2,49
3441,95,2,53
3442,60,1,39
3442,118,2,33
3442,125,2,40
3442,20,1,38
3443,32,1,33
3443,19,2,37
3443,9,2,47
3443,131,1,47
3444,144,1,34
3444,31,1,34
3444,22,1,38
3445,34,2,46
3445,63,2,38
3445,46,1,41
3446,95,2,54
3446,13,1,38
3446,8,1,40
3446,139,1,40
3447,74,2,35
3447,85,2,39
3447,123,1,36
3448,7,1,35
3448,61,1,40
3448,4,2,59
3448,31,1,35
3449,70,2,32
3449,33,2,34
3449,111,2,43
3450,118,1,43
3450,55,1,45
3450,104,2,38
3451,18,1,37
3451,94,2,40
3451,145,1,28
3452,3,1,37
3452,121,1,52
3452,111,2,44
3453,27,2,29
3453,5,2,41
3453,112,2,36
3453,119,2,38
3454,123,2,45
3454,24,2,34
3454,61,1,41
3455,54,2,35
3455,55,1,46
3455,9,1,51
3456,99,1,37
3456,85,1,34
3456,55,1,47
3457,77,1,38
3457,74,2,36
3457,102,2,31
3457,64,2,28
3458,86,1,33
3458,41,2,34
3458,9,1,52
3459,50,1,33
3459,81,2,44
3459,146,1,36
3460,64,2,29
3460,18,1,38
3460,117,1,46
3461,79,1,54
3461,28,2,37
3461,144,2,38
3461,47,2,22
3462,148,1,44
3462,118,1,44
3462,84,1,41
3463,148,2,38
3463,59,2,50
3463,36,1,38
3464,123,2,46
3464,78,1,42
3464,47,1,37
3465,123,1,37
3465,83,1,33
3465,131,1,48
3466,149,1,32
3466,47,2,23
3466,94,1,30
3467,52,2,40
3467,61,1,42
3467,99,2,56
3468,125,2,41
3468,144,1,35
3468,114,2,31
3469,100,2,44
3469,117,1,47
3469,104,2,39
3470,123,2,47
3470,119,2,39
3470,13,1,39
3471,105,2,34
3471,59,2,51
3471,121,1,53
3472,75,1,54
3472,76,2,39
3472,62,2,35
3473,100,1,38
3473,9,2,48
3473,65,1,32
3473,70,1,37
3474,127,2,33
3474,86,1,34
3474,25,1,28
3474,27,1,39
